trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
15,False,"{'a': 0.5, 'e': 0.97}",25,0,-78.61935263021506,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.968}",25,0,-198.11450818818423,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
17,False,"{'a': 0.5, 'e': 0.966}",20,0,-71.8763647861296,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.964}",20,0,-58.77876001761814,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.962}",20,6,-108.36419749753502,"{0: 6, 1: 1, 2: 5, 3: 1, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.96}",25,0,-169.7214174918604,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.958}",20,4,-68.18662600021322,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
22,False,"{'a': 0.5, 'e': 0.956}",25,7,-90.18002931643785,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
23,False,"{'a': 0.5, 'e': 0.954}",20,0,-61.41781818396801,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.952}",20,0,-112.88338226585944,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.95}",20,0,-72.38472853776894,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.948}",25,0,-223.1376580608343,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",0
27,False,"{'a': 0.5, 'e': 0.946}",30,0,-181.16378854374875,"{0: 14, 1: 5, 2: 9, 3: 0, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.944}",25,0,-96.84080424051226,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.942}",20,0,-198.3806337546797,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
30,False,"{'a': 0.5, 'e': 0.94}",20,0,-165.93144267942841,"{0: 6, 1: 4, 2: 7, 3: 2, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.938}",20,6,-64.66243414453233,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
32,False,"{'a': 0.5, 'e': 0.9359999999999999}",30,0,-136.54402180488074,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.9339999999999999}",20,11,-57.90475368744761,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.9319999999999999}",20,0,-122.55338191643708,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
35,False,"{'a': 0.5, 'e': 0.9299999999999999}",35,0,-235.59613897676272,"{0: 18, 1: 3, 2: 10, 3: 1, 4: 3}",0
36,False,"{'a': 0.5, 'e': 0.9279999999999999}",25,0,-48.53313120803835,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.9259999999999999}",20,0,-94.94304150756389,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.9239999999999999}",20,8,-18.821140868489096,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.9219999999999999}",30,0,-99.48241361970493,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-122.07632106403472,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.9179999999999999}",20,0,-49.93629484117972,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.9159999999999999}",25,0,-155.70851250952526,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.9139999999999999}",20,0,-141.53805922210935,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
44,False,"{'a': 0.5, 'e': 0.9119999999999999}",20,0,-24.25090695446134,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.9099999999999999}",25,0,-181.95588330824566,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
46,False,"{'a': 0.5, 'e': 0.9079999999999999}",30,0,-63.87827244572634,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.9059999999999999}",25,0,-143.13969819987145,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
48,False,"{'a': 0.5, 'e': 0.9039999999999999}",25,0,-172.1717621169507,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.9019999999999999}",20,0,-127.17011667033658,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.8999999999999999}",20,0,-53.682237633681034,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.8979999999999999}",20,0,-89.04351080048642,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.8959999999999999}",20,0,-44.34615523399956,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.8939999999999999}",20,0,-101.18147524609728,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.8919999999999999}",20,9,-7.4140951133793775,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.8899999999999999}",20,0,-78.04693143612971,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.8879999999999999}",20,0,-145.05076519584347,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
57,False,"{'a': 0.5, 'e': 0.8859999999999999}",20,0,-31.57116519959114,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.8839999999999999}",30,0,-133.1523608246635,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.8819999999999999}",20,0,-31.23205715014922,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.8799999999999999}",20,0,-88.75431528681138,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.8779999999999999}",25,0,-48.53185690086813,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.8759999999999999}",30,0,-228.87040935002332,"{0: 16, 1: 5, 2: 3, 3: 2, 4: 4}",0
63,False,"{'a': 0.5, 'e': 0.8739999999999999}",20,0,-104.83441829552423,"{0: 11, 1: 5, 2: 1, 3: 2, 4: 1}",0
