trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
307,False,"{'a': 0.028533695475181486, 'e': 0.046171028276992696}",25,13,21.620533547418496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.02824835852042967, 'e': 0.045709317994222766}",20,15,-1.612366442435813,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.027965874935225375, 'e': 0.04525222481428054}",20,12,15.222231347335981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.027686216185873122, 'e': 0.04479970256613774}",20,3,28.45278294542803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.027409354024014388, 'e': 0.044351705540476356}",20,6,28.223366597229948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.027135260483774244, 'e': 0.043908188485071595}",20,13,2.5530213472254033,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.0268639078789365, 'e': 0.04346910660022087}",20,10,19.37561628265718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.026595268800147138, 'e': 0.04303441553421867}",20,14,11.565424738467762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.026329316112145663, 'e': 0.04260407137887648}",25,0,6.557560753726336,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
316,False,"{'a': 0.026066022951024205, 'e': 0.04217803066508771}",20,13,14.062059846598581,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.025805362721513965, 'e': 0.04175625035843684}",20,6,22.340747649185882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.025547309094298826, 'e': 0.04133868785485247}",20,10,18.736794850138413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.025291836003355838, 'e': 0.040925300976303945}",30,4,51.80181906236259,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.025038917643322278, 'e': 0.0405160479665409}",20,8,24.659216067549806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.024788528466889056, 'e': 0.040110887486875496}",35,22,25.101265209607597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.024540643182220163, 'e': 0.03970977861200674}",25,3,34.73598504911449,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.024295236750397964, 'e': 0.039312680825886674}",30,19,20.978783912871723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.024052284382893984, 'e': 0.038919554017627804}",20,8,24.485487992926373,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.02381176153906504, 'e': 0.03853035847745152}",30,22,14.169706301078504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.023573643923674396, 'e': 0.03814505489267701}",20,15,9.981782191858125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.02333790748443765, 'e': 0.03776360434375024}",30,21,16.754861223355906,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.02310452840959327, 'e': 0.03738596830031274}",25,17,12.844791115803687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.022873483125497338, 'e': 0.03701210861730961}",25,9,33.23738655493258,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.022644748294242362, 'e': 0.03664198753113651}",25,17,15.26834757762171,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.02241830081129994, 'e': 0.036275567655825146}",25,5,38.17257591106202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.022194117803186943, 'e': 0.0359128119792669}",25,2,32.04483699466612,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.02197217662515507, 'e': 0.035553683859474224}",25,14,19.636492275409037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.021752454858903522, 'e': 0.035198147020879485}",30,17,14.134908415361652,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.021534930310314487, 'e': 0.03484616555067069}",20,0,20.33344713609202,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
336,False,"{'a': 0.02131958100721134, 'e': 0.03449770389516398}",25,13,26.46596046077626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.021106385197139223, 'e': 0.03415272685621234}",20,13,15.412533623455381,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.020895321345167837, 'e': 0.03381119958765022}",30,16,20.903228148084125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.02068636813171616, 'e': 0.03347308759177372}",25,18,13.652509698603616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.020479504450398995, 'e': 0.03313835671585598}",30,14,-17.121121699800476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
341,False,"{'a': 0.020274709405895004, 'e': 0.03280697314869742}",25,15,16.062341694128058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.020071962311836052, 'e': 0.03247890341721044}",35,13,42.261395414167886,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.019871242688717695, 'e': 0.03215411438303834}",25,13,-18.955747177249727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
344,False,"{'a': 0.019672530261830516, 'e': 0.031832573239207955}",35,19,26.3357278480638,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.019475804959212212, 'e': 0.031514247506815876}",30,19,21.489746287621724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.019281046909620087, 'e': 0.031199105031747717}",20,6,15.255363558421905,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.01908823644052389, 'e': 0.03088711398143024}",20,0,30.670540090051112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.018897354076118648, 'e': 0.030578242841615935}",20,8,19.70004914152389,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.018708380535357463, 'e': 0.030272460413199778}",20,4,18.277111377933128,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.018521296730003887, 'e': 0.02996973580906778}",30,13,31.952485386560735,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.018336083762703848, 'e': 0.029670038450977102}",25,13,22.057307872079072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.01815272292507681, 'e': 0.02937333806646733}",25,16,19.62222691294029,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.01797119569582604, 'e': 0.029079604685802656}",30,16,27.86128328863006,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.01779148373886778, 'e': 0.02878880863894463}",25,13,23.352870394970488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.017613568901479103, 'e': 0.02850092055255518}",25,18,11.504319792852165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.017437433212464312, 'e': 0.02821591134702963}",20,7,14.935012216346987,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.017263058880339667, 'e': 0.027933752233559334}",25,15,16.655280135799067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.017090428291536272, 'e': 0.027654414711223742}",20,11,13.909863348882123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.016919524008620908, 'e': 0.027377870564111503}",20,9,21.36988951582063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.0167503287685347, 'e': 0.02710409185847039}",20,12,15.962512227632374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.016582825480849352, 'e': 0.026833050939885684}",25,18,11.855034911730806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.01641699722604086, 'e': 0.026564720430486827}",20,12,12.588119110109377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.01625282725378045, 'e': 0.026299073226181958}",20,6,26.87999877334254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.016090298981242646, 'e': 0.026036082493920136}",20,16,7.28254113332413,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.015929395991430218, 'e': 0.025775721668980935}",25,13,-20.07763926088802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
366,False,"{'a': 0.015770102031515916, 'e': 0.025517964452291125}",30,13,27.94610674558228,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.015612401011200755, 'e': 0.025262784807768213}",25,12,29.398187855473523,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.01545627700108875, 'e': 0.025010156959690534}",20,7,18.35963520495175,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.015301714231077861, 'e': 0.024760055390093627}",20,12,17.796777943180324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.015148697088767083, 'e': 0.02451245483619269}",30,3,45.30693664111708,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.014997210117879411, 'e': 0.024267330287830763}",30,11,31.489096497398965,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.014847238016700617, 'e': 0.024024656984952455}",25,19,11.461238504616638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.014698765636533611, 'e': 0.02378441041510293}",35,15,36.81386762636271,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.014551777980168275, 'e': 0.0235465663109519}",30,10,35.90475648330188,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.014406260200366592, 'e': 0.02331110064784238}",20,9,19.762353532715746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.014262197598362926, 'e': 0.02307798964136396}",25,13,27.78710471207248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.014119575622379296, 'e': 0.022847209744950317}",20,13,14.701620760784882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.013978379866155502, 'e': 0.022618737647500813}",30,16,30.279512671752123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.013838596067493948, 'e': 0.022392550271025807}",25,17,16.7245774293825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.01370021010681901, 'e': 0.022168624768315548}",25,8,32.65535038455042,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.01356320800575082, 'e': 0.021946938520632394}",20,12,16.25981898138804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.01342757592569331, 'e': 0.02172746913542607}",25,16,18.327472805383753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.013293300166436376, 'e': 0.021510194444071807}",20,3,30.416966513920755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.013160367164772013, 'e': 0.021295092499631088}",25,20,12.04730122047094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.013028763493124294, 'e': 0.02108214157463478}",25,8,30.760763988921365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.01289847585819305, 'e': 0.02087132015888843}",25,18,15.34122579014872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.012769491099611119, 'e': 0.020662606957299545}",25,14,-21.650809472113796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
388,False,"{'a': 0.012641796188615008, 'e': 0.02045598088772655}",20,10,19.39702414523523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.012515378226728857, 'e': 0.020251421078849283}",20,14,13.055842755258992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.012390224444461568, 'e': 0.02004890686806079}",20,13,15.267460365751388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.012266322200016954, 'e': 0.019848417799380184}",20,16,7.210090034713597,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,12,24.485695295100232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",30,13,32.4134823399967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,16,17.758330901145243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,16,7.017088232372257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,18,23.537617530948395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,6,27.25968520270184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,22,12.42252459623909,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,8,21.67375103939112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,14,10.842539857110307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,13,12.881248488621251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,9,33.631845599672175,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",25,8,32.91063933338674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",30,0,41.66803342422635,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.0, 'e': 0.0}",20,10,19.2352547313582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",25,15,21.396205139177084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,2,29.542093950091836,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,6,25.139164222452575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,13,14.24798937953153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",30,20,15.118396808653035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",30,15,30.30888768759324,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",30,19,19.39769447326463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,8,24.898567774374357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",25,20,10.375535780983933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,11,20.44840040878403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",30,17,23.18416003084276,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,13,14.5502516259792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",30,20,20.430448737569094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",25,15,18.50825600839982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",35,26,17.391668075427436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",25,13,21.96626431603734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,6,24.479116102065376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",20,6,25.37065227429059,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",25,11,28.83695067583079,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",25,15,18.987676937916945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,19,10.72526115434763,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",20,2,31.88306226121739,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,9,22.056862777373375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",25,3,33.53635162304439,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",25,15,16.091358675041715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,16,16.90131068657027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,14,10.365434148034584,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",20,9,22.522155964888576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,10,17.13259511404373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,12,14.3271496138584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",25,16,16.782419465598018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",25,0,43.36191764404266,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
